Blocks:
bk898, 41, 29, 0.05
bk51, 23, 29, 0.03
bk156, 30, 32, 0.06
bk930, 41, 33, 0.03
bk203, 32, 40, 0.06
bk328, 23, 21, 0.02
bk288, 35, 26, 0.04
bk981, 40, 46, 0.02
bk501, 26, 36, 0.06
bk563, 24, 29, 0.06
bk91, 25, 23, 0.04
bk780, 26, 35, 0.02
bk781, 40, 29, 0.06
bk213, 29, 30, 0.05
bk755, 31, 45, 0.02
bk559, 25, 25, 0.06

Connections:
C_215 bk42 bk254 bk212 bk30 bk210 bk245 bk7 bk148 bk109;
C_88 bk44 bk141 bk94 bk75 bk19;
C_186 bk253 bk161 bk14 bk162;
C_227 bk155 bk19 bk89 bk193 bk225;
C_140 bk235 bk4 bk179 bk250 bk228 bk238 bk144;
C_99 bk34 bk72 bk234 bk39 bk6;
C_120 bk43 bk194;
C_153 bk186 bk10 bk206 bk172;
C_91 bk252 bk139 bk92 bk88 bk26;
C_239 bk109 bk23 bk61 bk26 bk125 bk181 bk234 bk7 bk11;
C_99 bk235 bk172 bk206 bk135 bk57;
C_83 bk233 bk199 bk71 bk184 bk152 bk188 bk131;
C_252 bk206 bk55 bk193 bk220;
C_147 bk110 bk140 bk175 bk16 bk100;
